Timestamp,Section,Inverter,Power_AC,Temp_Corr,Theo_Power,G_M0,G_M10,G_M11,TA_239594,TM_239595,TM_239876,TM_239877,E_W_D,E_W_S
"2021-01-01 00:00:00",134,134,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",135,135,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",136,136,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",137,137,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",138,138,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",139,139,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",140,140,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",141,141,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",142,142,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",143,143,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",144,144,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",145,145,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",146,146,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",147,147,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",148,148,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",149,149,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",150,150,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",151,151,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:15:00",1,1,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",2,2,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",3,3,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",4,4,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",5,5,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",6,6,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",7,7,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",8,8,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",9,9,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",10,10,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",11,11,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",12,12,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
